,start_time,end_time,start_soc,end_soc,ev_id,station_type,station_power
152,2023-01-02 08:14:07.882649,2023-01-02 09:08:23.877666,0.7893179694989108,0.9789317969498911,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
153,2023-01-02 13:20:05.541017,2023-01-02 13:50:12.622000,0.8830712305010893,0.9883071230501089,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
154,2023-01-03 08:17:00.254259,2023-01-03 09:10:37.258654,0.7918408921132897,0.9791840892113289,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
155,2023-01-03 13:17:50.250833,2023-01-03 13:49:06.766087,0.8785784247233115,0.9878578424723312,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
156,2023-01-04 08:23:02.781764,2023-01-04 09:18:02.285141,0.7865027226466231,0.9786502722646624,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
157,2023-01-04 13:24:01.030755,2023-01-04 13:55:28.018130,0.8779008169269717,0.9877900816926972,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
158,2023-01-05 08:20:32.372022,2023-01-05 09:16:21.367056,0.7833003213441133,0.9783300321344113,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
159,2023-01-05 13:16:26.556042,2023-01-05 13:48:44.714805,0.874589727123518,0.9874589727123518,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
160,2023-01-06 08:23:32.447408,2023-01-06 09:18:57.670692,0.7848384934095196,0.978483849340952,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
161,2023-01-06 13:21:31.648382,2023-01-06 13:52:32.318859,0.879603675049013,0.9879603675049013,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
162,2023-01-07 08:16:55.276435,2023-01-07 09:10:10.973112,0.7932196267641607,0.979321962676416,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
163,2023-01-07 13:20:49.611974,2023-01-07 13:50:50.663123,0.8834613962276143,0.9883461396227614,24b50355fc0b9764eec887def1db6701,Private Semi-fast (22 kW),22.0
164,2023-01-01 18:31:48.739048,2023-01-01 19:31:02.195838,0.8769957264957265,0.9876995726495726,4881909a4b340c32d84e2955cde702da,Residential Slow (7.2 kW),7.2
165,2023-01-02 18:31:48.736467,2023-01-02 18:44:06.057455,0.9744773504273504,0.9974477350427351,4881909a4b340c32d84e2955cde702da,Residential Slow (7.2 kW),7.2
166,2023-01-03 18:29:50.475228,2023-01-03 18:37:29.330784,0.9841165384615385,0.9984116538461538,4881909a4b340c32d84e2955cde702da,Residential Slow (7.2 kW),7.2
167,2023-01-04 18:32:52.668605,2023-01-04 18:40:06.825765,0.9849714829059828,0.9984971482905983,4881909a4b340c32d84e2955cde702da,Residential Slow (7.2 kW),7.2
168,2023-01-05 18:26:49.700742,2023-01-05 18:33:56.141149,0.9852386012820512,0.9985238601282052,4881909a4b340c32d84e2955cde702da,Residential Slow (7.2 kW),7.2
169,2023-01-06 18:30:47.462763,2023-01-06 18:37:52.082112,0.9853016379059829,0.9985301637905983,4881909a4b340c32d84e2955cde702da,Residential Slow (7.2 kW),7.2
